property_id,sale_date,area_sqft,bedrooms,bathrooms,location_score,property_age,distance_city_km,near_school,near_metro,crime_rate_index,house_price_inr
201226,01-08-2015,2554,6,5,4.4,13,10.2,0,1,7.18,25383359
201227,01-06-2017,1087,3,2,6.9,45,7.4,1,0,6.71,11741932
201228,01-03-2022,1779,4,2,6.2,21,13,1,1,1.39,18847359
201229,01-09-2014,1371,1,1,6,11,7.3,1,0,2.5,14761744
201230,01-03-2010,2458,5,4,3.4,8,23.4,1,0,4.95,20413902
201231,01-07-2023,1135,2,3,7.2,27,16.2,1,0,3.73,15694345
201232,01-09-2015,2868,7,5,7.2,33,12.8,0,1,5.59,39732762
201233,01-01-2012,1044,2,2,5.4,14,18.9,0,1,6.51,8676878
201234,01-05-2015,1780,3,3,9.2,37,3.8,0,0,5.91,27849703
201235,01-10-2023,865,2,2,4.9,42,14.5,0,0,3.25,6253940
201236,01-05-2014,1575,3,3,6.1,24,22.5,1,1,0.82,17804086
201237,01-07-2015,1660,4,3,8.3,16,11.9,1,0,5.76,22491709
201238,01-09-2022,2248,4,4,8.7,7,12.3,0,0,3.05,33674558
201239,01-12-2023,1979,4,3,5.7,23,14.2,1,1,4.82,24408950
201240,01-10-2011,1445,3,3,5.9,5,15.6,1,0,6.43,14406539
201241,01-04-2017,988,1,1,5.6,18,10.7,0,0,4.43,10058148
201242,01-05-2014,2153,5,4,3.5,26,20,0,1,5.9,20018715
201243,01-10-2014,979,2,2,8.2,35,6.2,0,0,1.13,12053074
201244,01-10-2014,1978,3,4,6.6,4,9.3,1,0,3.89,28758585
201245,01-11-2012,1481,3,3,4.8,36,11,0,1,3.23,13948787
201246,01-05-2018,2576,5,4,1.6,32,22.6,1,1,8.03,14387816
201247,01-05-2017,1492,2,2,6.7,51,3.2,0,1,0.5,15001900
201248,01-10-2016,587,1,2,7.2,45,1,1,1,2.55,6321481
201249,01-04-2016,1756,4,4,7.6,9,8.7,0,0,5,28725579
201250,01-06-2023,861,2,2,8.4,21,8.2,0,1,1.05,13945094
201251,01-10-2023,1464,3,3,7.6,12,13.9,1,1,3.96,18980410
201252,01-08-2018,3520,7,6,8,25,1,0,0,0.97,53737350
201253,01-11-2010,1959,2,3,6.3,13,13.5,0,0,8.1,26187342
201254,01-06-2016,1223,2,2,8.6,17,11.3,1,0,4.1,16877780
201255,01-05-2022,2171,5,4,1,5,38.7,0,1,3.61,13553807
201256,01-11-2012,2391,5,5,5.2,49,18.5,0,0,3.24,23573278
201257,01-05-2016,1572,3,2,5.5,24,15,1,1,3.1,18706088
201258,01-06-2018,2166,4,4,10,6,4.5,1,1,0.5,30341581
201259,01-04-2014,824,2,2,3.5,16,19.7,0,1,1.69,6256815
201260,01-05-2017,1254,2,2,5,31,18.8,0,0,7.33,10523072
201261,01-07-2018,1584,4,4,3.4,25,29.3,0,1,8.02,13110497
201262,01-05-2020,1793,4,3,6.7,30,14.5,1,1,5.7,24304567
201263,01-02-2013,500,1,1,6,47,11.7,1,0,5,3234420
201264,01-10-2013,2390,7,5,7.7,9,15.6,0,1,6.16,37098043
201265,01-02-2021,2470,4,3,8,31,7.6,0,1,1.39,30702242
201266,01-07-2014,1552,3,3,7.6,8,6.5,1,0,5.52,20784894
201267,01-10-2010,1993,3,3,3.5,10,26.7,1,0,6.93,14988973
201268,01-01-2023,1962,3,3,6.5,27,15.6,1,0,2.56,22852236
201269,01-06-2012,783,2,1,7.3,6,13.1,0,1,5.83,10616838
201270,01-01-2020,630,1,1,8.3,49,6.6,1,0,4.22,7179384
201271,01-04-2018,3038,6,4,6.6,21,13.1,1,1,7.35,41342255
201272,01-08-2023,2758,6,4,5.6,24,18.5,1,0,9.12,29461512
201273,01-10-2018,2230,3,4,5.1,16,14.7,1,1,1.78,25607503
201274,01-05-2012,2077,4,3,5.8,21,11.6,0,1,3.41,18850486
201275,01-12-2021,880,2,2,7.4,8,9.4,0,0,3.31,12492636
201276,01-10-2015,1163,2,2,9.8,4,3.6,0,0,2.61,20835927
201277,01-01-2016,1523,4,4,6.1,15,6.1,1,1,2.7,21113015
201278,01-01-2018,851,2,2,5.6,22,15,0,0,5.63,8616302
201279,01-04-2010,1971,4,4,5.5,9,16,1,1,1.28,21186731
201280,01-11-2017,1086,2,1,7.2,19,8.5,1,1,4.74,14190511
201281,01-02-2013,1870,4,4,3.2,18,15.9,1,1,4.64,18916624
201282,01-12-2017,1285,2,3,3.9,16,16.8,0,0,4.62,11560976
201283,01-11-2018,1910,4,3,9,15,5.9,1,0,3.14,33925782
201284,01-09-2021,2363,5,4,6.1,5,11.6,0,0,6.31,28850525
201285,01-01-2015,1652,4,4,9.6,22,1,1,1,8.52,23951082
201286,01-02-2022,1853,3,2,5.5,35,13.4,1,0,3.33,17566198
201287,01-11-2015,844,2,2,5.7,12,16.4,1,0,5.22,10107148
201288,01-11-2010,1520,3,3,5.9,16,28.8,0,0,7,15957899
201289,01-10-2016,666,1,1,5,5,22,1,0,4.23,7043183
201290,01-01-2014,2821,6,6,6.6,39,12.2,1,0,5.51,32873335
201291,01-12-2021,1733,2,1,4,7,26.1,0,1,3.81,13714099
201292,01-02-2011,1885,3,2,7.4,21,13.5,1,0,6.53,20747226
201293,01-11-2023,2214,5,4,6.1,28,14,0,0,7.79,24640319
201294,01-09-2020,1972,4,3,4.6,32,22.1,1,0,4.99,19763111
201295,01-07-2020,1953,3,2,7.1,11,16.9,1,0,3.86,27062372
201296,01-05-2018,1756,3,3,3.8,22,13.4,0,0,4.06,15141073
201297,01-03-2013,1962,6,5,5.6,14,4,0,1,2.75,20134576
201298,01-01-2019,2060,4,3,7.2,66,12.3,1,0,6.48,25421266
201299,01-08-2015,1063,2,2,6.3,20,11.4,1,0,2.76,12625892
201300,01-11-2021,2546,5,4,7.1,10,14.4,0,0,5.16,32967025
201301,01-07-2014,1731,3,2,6.8,14,19.1,1,1,3.6,20275340
201302,01-01-2017,1417,3,2,10,44,6.6,1,0,5.92,21057030
201303,01-08-2013,2160,4,3,6.1,6,17,1,1,2.74,26512538
201304,01-03-2020,1934,4,4,6.6,28,9.4,0,0,5.31,23570794
201305,01-09-2019,914,2,1,5.4,30,16.5,1,0,4.11,8891143
201306,01-02-2016,2927,7,4,7,19,1.6,0,0,5.96,34990167
201307,01-07-2016,1620,3,2,6.6,44,7.1,0,1,6.04,18860564
201308,01-09-2023,1179,1,2,10,12,3.5,1,0,2.88,21670481
201309,01-09-2020,1740,3,2,6.8,8,7.4,1,0,4.16,22916322
201310,01-03-2015,1954,5,3,4.7,33,18.2,1,1,3.16,22072311
201311,01-09-2019,1219,2,2,6.4,19,13.9,1,1,4.76,15195552
201312,01-09-2021,1172,3,3,9,28,9.8,1,0,5.65,13674895
201313,01-04-2012,2325,4,3,5,33,14,1,1,4.47,23357171
201314,01-08-2017,1338,3,3,6.9,37,13.3,0,0,4.74,15119857
201315,01-06-2017,1431,3,2,5.9,13,9.9,1,0,1.1,17161713
201316,01-12-2016,1972,3,3,7.4,13,17.6,1,1,5.48,29108044
201317,01-11-2021,3262,7,5,6.5,28,18.9,1,0,2.6,44030048
201318,01-03-2013,3776,7,6,6.4,47,21.3,1,0,4.35,43933526
201319,01-09-2012,2380,5,5,7.9,15,14.1,1,0,3.35,37406444
201320,01-11-2010,2112,4,3,4.3,19,19.2,0,0,4.75,18988362
201321,01-04-2022,2015,5,3,4.4,43,16.7,1,0,6.17,19127706
201322,01-03-2022,500,1,1,8.6,36,3.8,1,1,6.82,6244694
201323,01-11-2020,1359,3,3,5.2,52,15.1,1,1,2.9,12359234
201324,01-07-2014,2457,5,4,4,22,24.8,1,0,7.28,23197556
201325,01-01-2021,535,2,2,4.2,12,13.3,0,1,4.41,5644414
201326,01-09-2019,2146,4,5,7.1,46,18.2,0,1,4.28,25724272
201327,01-03-2013,1770,4,3,5,26,11.2,1,0,4.12,18859754
201328,01-01-2010,2741,6,5,7.2,80,1.9,1,0,2.6,28748954
201329,01-09-2011,977,1,1,5,16,18.4,1,1,8.35,9062828
201330,01-08-2010,2073,3,3,5.2,18,19.1,0,0,5.38,22481421
201331,01-10-2022,1684,4,4,7.6,34,6.9,1,1,5.09,23851753
201332,01-09-2021,2064,4,3,7.9,20,10.4,1,0,2.69,29182475
201333,01-02-2023,1398,2,2,8.6,26,16.1,0,1,3.67,21955872
201334,01-06-2013,1855,4,3,7.6,10,6.3,0,0,5.59,22062976
201335,01-09-2012,2025,4,3,4.8,9,19.7,0,0,2.28,21658115
201336,01-05-2010,1534,4,3,5.5,27,11.5,0,1,4.99,16399299
201337,01-04-2023,1342,3,2,8.6,31,7.2,0,1,3.73,20600135
201338,01-09-2015,1057,2,3,9.2,21,1,1,0,3.08,15288013
201339,01-02-2018,2289,4,4,7.5,26,17.5,0,1,5.29,30580380
201340,01-06-2013,1901,4,4,4.4,21,23.7,1,0,3.64,16960569
201341,01-08-2019,2236,5,4,7,47,8.7,1,0,8.73,28241570
201342,01-08-2012,1746,4,3,7.7,19,14.1,0,1,3.77,23076398
201343,01-01-2014,1896,3,3,8.5,25,13.1,1,0,5.02,29672196
201344,01-02-2020,1793,3,4,5,16,11.3,0,0,3.37,19458928
201345,01-06-2021,1960,4,3,5.7,26,13.4,1,0,5.87,20762002
201346,01-12-2019,782,1,1,7.6,15,13.2,0,0,4.27,9897937
201347,01-07-2015,1081,2,2,5.1,22,10.1,0,1,4.67,10421653
201348,01-12-2011,1547,2,1,6.8,21,21.3,0,0,5.66,18749201
201349,01-07-2017,1363,3,3,9.6,18,2.6,0,0,9.35,21360816
201350,01-01-2016,1947,4,2,7,20,14.9,1,0,6.72,25105583
201351,01-06-2016,996,1,2,9.3,9,1,1,0,4.36,13452470
201352,01-05-2022,2548,4,4,5.8,18,10.6,1,0,3.15,28834964
201353,01-05-2021,945,2,2,3.3,8,21.9,1,0,1.51,8746870
201354,01-04-2013,1183,2,1,4.2,7,24.4,1,0,4.32,11482074
201355,01-10-2023,1327,4,3,7.3,16,18.9,1,0,0.5,18225035
201356,01-03-2019,1948,4,4,7.4,31,9.5,1,0,8.76,28456993
201357,01-01-2019,1428,3,2,6.7,19,16.6,0,0,6.6,18077844
201358,01-01-2023,1728,4,3,5.3,49,18.3,1,0,5.33,17778076
201359,01-09-2019,2622,5,2,5,36,12,0,1,2.15,27668264
201360,01-10-2018,1573,4,4,4.5,16,15.6,1,1,3.69,13690157
201361,01-04-2018,1276,2,1,6.4,22,22.6,0,1,4.04,14334351
201362,01-10-2016,1524,4,3,10,15,1.7,1,0,5.74,25410709
201363,01-03-2014,1927,4,3,5.5,30,8.5,1,0,4.96,22689890
201364,01-09-2017,1727,4,2,6.1,22,16.4,1,0,5.16,22130789
201365,01-07-2014,1538,3,3,4.9,6,20.1,1,0,6.8,16113591
201366,01-09-2018,2770,5,4,2.8,15,25.8,1,1,1.01,19313336
201367,01-01-2010,643,3,2,2,33,24.9,1,0,4.56,3052724
201368,01-05-2010,2315,5,4,5.3,30,24.3,1,0,4.77,23576053
201369,01-05-2019,2404,5,4,6,29,15.5,1,0,4.85,31616084
201370,01-12-2013,1470,4,3,7.1,11,12.4,0,1,6.28,19128384
201371,01-08-2015,1759,5,4,10,23,15.3,1,1,3.07,26205267
201372,01-10-2015,2317,3,3,6.9,8,18.9,0,1,3.21,29517904
201373,01-06-2017,2111,5,5,10,21,1,1,1,3.73,35061643
201374,01-08-2011,2007,6,5,4.9,24,16.6,1,0,6.54,20995264
201375,01-09-2018,2135,4,2,4.7,48,16.3,1,0,1.72,18872367
201376,01-07-2023,1813,5,3,5.6,7,13.9,0,0,1.9,21489785
201377,01-07-2023,2318,4,3,7.2,13,15.5,0,0,2.16,32455534
201378,01-10-2018,3097,5,4,8,20,5.4,0,0,4.65,45330725
201379,01-04-2010,2137,5,5,6.7,35,14.4,0,0,3.54,24895411
201380,01-04-2017,2565,5,5,5.8,46,21.3,0,1,7.67,25845068
201381,01-01-2021,1812,3,4,8.7,12,10.7,1,0,6.43,28146348
201382,01-11-2010,1854,4,3,5.7,14,16.9,0,0,4.49,24642047
201383,01-07-2016,2812,7,5,8.5,15,9.5,1,1,3.4,34830047
201384,01-05-2023,1905,4,3,7,15,15.4,1,0,3.57,26656556
201385,01-03-2011,1592,2,2,7.8,25,9.4,0,0,4.65,15155923
201386,01-01-2022,2260,4,3,9,23,2,0,0,6.4,33610120
201387,01-04-2019,2276,5,4,6.2,21,16.8,1,1,8.74,26210225
201388,01-06-2018,1419,2,2,6.3,17,14.4,1,1,5.13,17973165
201389,01-04-2018,1731,4,3,6.8,19,5.7,1,1,0.5,21308327
201390,01-02-2021,1161,2,1,4.4,37,14.3,0,0,2.84,9640494
201391,01-10-2011,1737,4,4,5.6,30,14.9,1,0,5.22,19020733
201392,01-10-2015,1620,3,2,7.1,10,4.4,0,0,3.77,21795516
201393,01-01-2021,2305,5,5,8.2,22,7,1,1,3.05,35662083
201394,01-04-2019,1483,3,3,7.3,10,11.9,0,0,7.66,19689855
201395,01-08-2022,983,2,2,8.7,42,10.4,1,0,5.76,12564581
201396,01-11-2011,2097,3,2,6.1,21,18.4,1,0,3.65,19159086
201397,01-05-2011,1780,2,2,4.8,16,19.5,1,1,5.25,15656429
201398,01-07-2022,1330,1,1,5.2,15,9.9,1,0,4.37,14811253
201399,01-08-2019,2208,4,4,1,20,26.7,0,1,5.97,13343782
201400,01-09-2016,1492,4,3,10,16,4.3,0,1,2.18,23558048
201401,01-04-2013,1766,5,3,4.4,23,13.1,1,0,1.9,17000033
201402,01-06-2021,2130,5,3,6.3,10,15,1,1,2.07,26242137
201403,01-06-2020,1115,4,3,9,19,10.9,1,0,6.01,16324559
201404,01-01-2016,1877,3,3,7.4,41,4.4,1,0,3.34,21499929
201405,01-01-2023,2333,6,5,8.8,14,13.5,1,0,4.15,37831584
201406,01-02-2019,1363,3,2,8.4,3,14.2,1,1,4.22,21158934
201407,01-12-2023,506,1,1,5.3,17,22,0,1,3.79,4930837
201408,01-05-2013,1686,5,4,2.2,26,27.4,0,1,6.02,11992197
201409,01-11-2016,1878,4,3,8.4,12,12.1,0,1,5.03,20862087
201410,01-04-2011,3694,7,5,5.7,21,15.7,1,0,2.7,41275258
201411,01-12-2010,500,1,1,4.9,20,20.6,0,1,2.84,4182812
201412,01-08-2016,500,1,1,4.4,9,21.5,1,1,2.54,5142138
201413,01-08-2016,2094,4,4,6.7,28,10.3,0,1,6.33,24238057
201414,01-02-2023,1748,3,2,9.4,8,1.6,0,1,7.04,29596356
201415,01-05-2021,1767,4,4,2.5,27,29.7,0,1,5.85,12788455
201416,01-12-2010,2334,5,4,5.6,14,11.4,0,0,5.38,27520796
201417,01-08-2022,1173,2,3,8.8,12,10,0,0,1.72,17455109
201418,01-06-2016,1896,4,3,6.9,28,13,1,1,3.42,22951524
201419,01-07-2019,1736,3,2,4.9,12,13.5,1,0,2.81,20013229
201420,01-11-2022,2332,5,4,7.9,20,8.7,1,0,4.8,35834377
201421,01-01-2010,2113,4,2,8.1,24,9.6,1,1,4.34,31164056
201422,01-05-2018,1331,3,2,4.4,34,10.4,1,1,3.45,10301828
201423,01-08-2023,2159,4,4,8.5,30,15.9,0,1,4.07,27091876
201424,01-02-2011,1383,2,3,7.4,3,8,0,1,5.87,21899027
201425,01-06-2011,771,2,2,6.8,51,13.6,1,0,7.09,7383314
201426,01-12-2012,2332,4,2,9.7,30,2.4,0,0,2.76,38769255
201427,01-02-2011,1032,1,2,4.3,18,21,0,1,0.59,8462767
201428,01-04-2021,1154,3,2,4.6,15,21,0,1,7.38,11751550
201429,01-05-2013,1429,4,2,7.1,11,6.7,1,0,2.98,17912102
201430,01-05-2010,1334,3,3,5.5,11,16.9,0,1,7.89,12259731
201431,01-01-2013,905,1,2,1.7,14,24.6,1,1,6.88,5267076
201432,01-08-2020,1175,2,2,7.6,23,4,0,1,2.42,16643886
201433,01-05-2022,624,1,1,7.8,29,13.4,1,0,4.99,7248192
201434,01-10-2015,1188,4,3,7.5,6,13.1,1,0,2.04,17045719
201435,01-02-2014,1793,4,4,8.4,38,1.5,0,1,4.66,28073854
201436,01-06-2013,2462,5,3,4.9,23,22.1,1,1,6.98,23305683
201437,01-02-2018,1822,4,4,8.7,19,1.2,1,0,1.88,26826818
201438,01-07-2011,941,3,3,6.4,20,15.3,0,0,3.32,12225839
201439,01-02-2020,2216,3,3,6.7,7,21.4,0,1,3.72,28845094
201440,01-12-2023,1144,2,3,7.5,17,7,0,1,5.12,14479568
201441,01-01-2015,2098,3,3,8.6,23,6,1,0,2.94,28850547
201442,01-04-2011,1656,3,3,7.8,40,14.8,1,0,3.95,22807786
201443,01-01-2019,1134,2,2,6.9,39,19,1,0,5.09,12485611
201444,01-09-2019,2154,5,4,7.8,45,4.7,0,1,0.85,29421385
201445,01-05-2011,1742,4,4,8.3,26,2.7,0,0,6.04,26107089
201446,01-10-2012,1318,4,2,6.4,6,7.5,0,0,4.8,15588790
201447,01-12-2019,1648,4,4,7.5,28,13.1,1,1,0.77,20485662
201448,01-11-2016,2226,5,4,9.2,11,4.8,1,1,9.32,33900369
201449,01-09-2010,1622,3,3,6.6,13,11.8,1,0,3.73,19057168
201450,01-03-2022,1701,3,3,6.9,22,13.3,1,0,5.09,22712454
201451,01-01-2010,1954,3,3,5.5,22,19.9,1,1,3.39,19301135
201452,01-07-2018,1456,2,2,5.5,27,1,0,1,5.26,16744818
201453,01-08-2023,1314,4,3,6.4,13,19.8,0,0,5.71,15466664
201454,01-09-2016,1026,2,3,6.8,26,10.3,1,1,2.23,12730810
201455,01-02-2022,1042,3,1,5.1,18,16.5,0,0,4.1,11299084
201456,01-06-2010,2186,4,4,7.3,4,13.1,0,0,6.26,24000166
201457,01-12-2022,1577,4,3,6.3,47,17.6,0,1,4.61,17546095
201458,01-07-2010,2168,4,2,8.6,33,7.2,1,1,9.82,28147552
201459,01-08-2011,1288,2,1,7.2,53,20.7,0,1,2.84,13374224
201460,01-06-2015,1371,3,3,6.2,16,11.4,0,0,5.08,14774446
201461,01-09-2011,1352,4,3,9.3,33,2.9,0,0,4.68,22293099
201462,01-02-2017,2278,4,4,5.3,8,20.6,1,0,1.32,25861313
201463,01-01-2014,1600,4,3,5.8,49,22.2,0,0,5.16,15056233
201464,01-08-2015,1886,4,3,4.8,42,9.1,0,1,4.78,17424718
201465,01-02-2022,886,3,3,6.4,41,19.8,0,1,5.69,10002061
201466,01-01-2015,1979,4,4,1.4,11,21.8,1,0,1.56,12066247
201467,01-01-2011,2226,5,3,6.2,18,17,1,1,2.63,25053133
201468,01-01-2023,1673,3,2,6.8,27,11.7,0,1,2.41,23256131
201469,01-12-2014,1814,4,3,4.9,45,12.9,1,1,4.08,21398421
201470,01-11-2011,1234,3,2,5.1,35,17.5,0,0,4.87,11032532
201471,01-04-2015,1670,4,3,8.4,9,4.9,0,0,4.92,21679451
201472,01-02-2018,1570,3,4,7.2,7,16.5,0,0,8.15,21845444
201473,01-09-2023,1141,2,3,8.5,56,1,0,1,3.32,14145853
201474,01-02-2010,2732,6,5,6.8,35,11.2,0,0,3.69,35635184
201475,01-09-2017,1409,3,3,7.5,39,9.6,1,1,5.89,17547025
201476,01-06-2010,2650,5,4,3.3,19,21.1,1,0,0.5,24358283
201477,01-06-2010,500,3,2,3.2,3,17.8,0,0,8.46,3630350
201478,01-09-2018,2295,5,5,7.2,10,10,0,0,5.03,26335557
201479,01-05-2022,500,2,1,7.1,24,15.1,1,1,9.81,6440208
201480,01-05-2016,1404,4,4,6.8,14,10.8,1,0,0.75,22235405
201481,01-03-2013,1350,3,3,6.3,18,8.3,1,0,5.68,12558263
201482,01-01-2014,1449,2,3,8.2,9,15.3,1,1,5.6,23138753
201483,01-01-2014,1111,3,3,6.4,17,6.2,0,1,5.12,16180029
201484,01-05-2016,2055,5,4,4,32,15.5,1,0,1.44,18940663
201485,01-05-2015,676,1,2,8.5,38,8.5,1,0,5.91,7772866
201486,01-03-2014,2655,5,5,8.5,18,4,0,1,5.32,38389216
201487,01-03-2016,1976,5,4,5.7,4,9.9,0,1,1.76,21577757
201488,01-06-2017,2697,5,4,7.3,18,6.7,1,1,4.11,35930911
201489,01-08-2016,2819,6,5,6.5,17,19,1,1,2.13,35318699
201490,01-12-2015,2169,4,5,5.1,7,24.6,1,0,3.03,24868223
201491,01-07-2014,1989,3,4,5.7,16,13.8,1,1,3.39,23447982
201492,01-01-2011,1335,2,2,6.8,14,12.3,0,1,4.04,17248117
201493,01-07-2021,2633,4,3,7.1,64,18,0,1,4.11,31221646
201494,01-12-2018,1289,3,3,6.4,17,9.8,0,0,7.99,17967605
201495,01-11-2010,1129,2,1,5.9,31,10.2,1,0,2.44,10245781
201496,01-07-2020,1749,4,3,6.8,23,4.5,1,0,0.5,23002534
201497,01-01-2020,1384,2,2,6.9,18,15.3,1,0,5.13,17978007
201498,01-05-2023,861,1,1,6.8,29,7.3,0,0,6.55,10611317
201499,01-11-2023,1723,4,3,5.8,28,8.4,0,1,4.21,20474122
201500,01-08-2021,1195,2,2,7.1,18,13.8,0,0,5.36,15736632
201501,01-01-2015,1362,3,2,10,18,9.3,0,1,1.12,20628870
201502,01-12-2011,1813,5,4,7.1,10,13.3,0,1,5.14,27177709
201503,01-01-2017,631,1,2,6.6,25,4.1,1,0,6.04,7013602
201504,01-08-2011,1207,3,2,7.8,26,2.1,0,1,5.53,15989723
201505,01-07-2019,1954,3,2,5.2,58,10.8,1,0,3.34,19382827
201506,01-12-2023,1486,2,3,9.5,17,4.3,0,1,6.06,22189806
201507,01-03-2020,906,2,2,6.1,12,15.4,1,1,1.87,12630010
201508,01-03-2021,1227,3,3,9.9,38,1,1,1,1.76,17780016
201509,01-08-2014,1307,2,1,5.3,16,25.6,1,0,1.45,13348200
201510,01-05-2013,2027,4,3,5.5,16,17.1,0,1,3.09,24703231
201511,01-11-2021,1018,2,3,6.8,43,21.4,1,1,1.66,12464465
201512,01-05-2010,2352,4,3,8.8,21,12.3,1,0,6.2,37195327
201513,01-05-2016,725,1,2,7.5,9,11.6,1,1,5.34,10142217
201514,01-09-2021,2697,5,4,7.5,11,14.4,1,0,4.37,43134644
201515,01-08-2018,1558,4,4,5.8,19,19.4,1,0,9.87,13884448
201516,01-08-2022,1891,2,3,3.4,17,20,1,0,5.66,14465063
201517,01-11-2010,2121,4,3,4.6,20,11.9,0,1,0.74,18440753
201518,01-08-2015,500,2,2,8.8,23,5.6,1,1,7.08,6247540
201519,01-07-2017,2590,4,3,4.6,18,21.1,1,1,5.15,26574676
201520,01-09-2010,1652,2,1,7.2,9,16.1,1,0,3.93,20680304
201521,01-08-2015,1010,3,2,3.7,10,15.2,1,0,5.25,8786940
201522,01-12-2017,2022,4,2,5.6,52,13.6,0,1,0.88,19725260
201523,01-08-2010,914,1,1,10,34,1.4,1,0,7.88,12417539
201524,01-02-2010,2117,5,5,5.5,20,13.6,1,1,2.79,25321587
201525,01-03-2023,1886,4,3,8.1,25,6.2,0,1,6.74,26675184
201526,01-07-2021,2980,6,5,3.5,22,26.9,1,1,1.45,22168404
201527,01-06-2020,1586,3,3,6,20,14.6,1,1,2.96,17197621
201528,01-07-2012,1415,3,3,4.2,9,25,1,1,5.91,12257054
201529,01-06-2019,1440,3,3,3.8,33,19.8,1,1,2.84,11091529
201530,01-01-2022,1219,1,1,7.2,21,10.1,0,1,5.16,17028674
201531,01-05-2019,2006,3,2,9,5,4.6,0,0,2.24,31356489
201532,01-04-2012,1449,3,3,9.4,25,12.4,1,0,5.25,16226338
201533,01-07-2011,1452,3,4,5.6,26,12.8,0,0,7.56,16052409
201534,01-06-2014,1279,2,3,6.3,22,10.2,1,1,3.21,16492293
201535,01-11-2012,2498,4,3,7.3,14,13.2,0,0,0.92,33913095
201536,01-03-2018,1004,3,2,7.7,5,2.4,0,1,7,17617412
201537,01-03-2015,1694,3,2,8.7,22,5.9,0,1,3.07,25769687
201538,01-08-2012,1954,5,4,5.8,10,21.7,1,0,3.63,23364661
201539,01-07-2011,2047,5,5,5.5,43,16.9,1,0,5.65,22786467
201540,01-10-2018,1750,4,4,7,40,10.9,0,1,2.83,23914925
201541,01-12-2012,1112,3,3,8.9,8,13,1,1,3.94,15175121
201542,01-12-2018,2457,6,6,6,10,6.3,0,0,6.17,35532448
201543,01-03-2023,1353,3,3,6.3,21,19.9,1,1,3.23,16672543
201544,01-03-2018,2367,6,4,6.2,11,7.8,1,1,4.24,33489096
201545,01-04-2011,1435,3,4,8.8,36,3,0,1,4.67,19154322
201546,01-12-2016,1271,2,1,5.1,20,23.5,0,0,3.85,11098657
201547,01-04-2014,1727,4,3,7.8,5,5.8,0,0,5.28,26382948
201548,01-03-2020,500,1,2,8.4,12,7.5,1,1,3.45,8633840
201549,01-05-2020,2284,4,3,7.4,17,3.8,1,1,2.95,29947984
201550,01-05-2019,1280,3,2,8.7,16,8.1,1,1,4.87,18183459
201551,01-05-2017,2056,4,3,6.8,18,13.1,1,0,10.34,25725479
201552,01-11-2017,1627,3,2,6.6,32,11.9,1,1,4.28,18967224
201553,01-06-2013,1491,3,3,6.5,4,17.1,1,0,9.82,18868989
201554,01-12-2012,1149,2,1,5.5,41,14.1,0,0,3.27,9925957
201555,01-03-2019,856,2,2,8.9,11,9,0,0,8.02,12214766
201556,01-08-2015,2007,5,5,3.7,17,18.4,0,1,4.12,23084703
201557,01-03-2021,2072,4,4,4.7,62,22.9,0,0,6.63,16068131
201558,01-01-2015,2587,5,4,6.5,16,2.6,0,0,6.04,34619674
201559,01-01-2015,1558,3,2,5.3,9,14.2,0,0,6,15504906
201560,01-10-2018,1568,3,3,4.6,50,17.9,1,0,5.96,12758271
201561,01-08-2023,2333,6,5,6.7,31,11.2,1,1,1.03,33815934
201562,01-02-2021,1753,5,4,6.1,21,13.4,1,0,2.88,21901866
201563,01-08-2012,1798,4,3,8.4,18,10.8,1,0,6.1,24999750
201564,01-01-2015,1553,2,1,6.1,25,25.7,0,0,3.09,16182888
201565,01-11-2018,2071,4,4,6.1,26,17.5,0,0,7.34,21964481
201566,01-04-2013,1733,3,2,6.7,16,6.6,0,0,4.02,20473739
201567,01-10-2016,1512,2,3,5.8,23,10.3,1,1,0.5,16788788
201568,01-12-2016,1817,4,3,8.1,16,8.3,1,1,4.26,25964458
201569,01-07-2023,1713,4,3,5.4,22,18.2,0,1,2.44,18314380
201570,01-05-2019,1820,4,4,10,24,1.6,1,0,4.11,26583923
201571,01-03-2013,1610,3,3,6.9,20,12.9,1,1,5.48,17574822
201572,01-01-2019,2157,4,2,6.7,28,8,0,1,3.88,26516744
201573,01-10-2018,1187,2,1,6,35,8.5,0,0,5.83,12257583
201574,01-03-2016,1118,1,2,6.8,18,11.1,0,0,0.91,12647606
201575,01-06-2017,2042,5,4,5.2,31,22.5,0,0,1.6,23006205
201576,01-04-2016,1968,4,4,7.9,13,4.2,1,0,5.27,24400906
201577,01-09-2015,1928,3,2,7,36,7.6,0,0,6.15,25461023
201578,01-06-2023,2957,5,3,6,31,18.5,0,0,5.85,36581783
201579,01-06-2017,1275,3,3,7.2,23,13.3,1,0,3.3,15930397
201580,01-06-2010,1185,2,3,7.1,42,11.5,1,0,7.2,11999781
201581,01-07-2021,1868,2,2,4.1,7,28.1,1,0,1.57,17401842
201582,01-01-2023,1985,4,4,7.1,13,10.7,1,0,2.96,24716070
201583,01-04-2022,1064,3,3,7.1,14,12.9,0,1,6.51,11392547
201584,01-01-2020,1511,2,1,6.4,26,15.2,1,0,3.87,16747028
201585,01-12-2014,1422,3,1,5.3,29,21.2,1,0,0.69,13433559
201586,01-11-2020,1265,3,3,4.2,28,36.1,0,1,8.63,11433298
201587,01-04-2010,1511,1,1,9.9,26,1,1,0,4.61,24200021
201588,01-02-2012,1263,2,2,7.2,11,18.5,0,0,8.04,16709087
